time,force,rate
7177.650000000001,284.8116815289276,1719.029050696509
7177.700000000001,284.81226160497,1719.0343257996242
7177.75,284.8128633316361,1719.0395991765915
7177.8,284.81348658527344,1719.0448708285319
7177.85,284.8141311986412,1719.0501407596769
7177.900000000001,284.81479695657345,1719.055408977687
7177.950000000001,284.81548359740947,1719.0606754935695
7178.0,284.81619087526104,1719.0659403173138
7178.05,284.8169185581153,1719.071203458018
7178.1,284.817666397664,1719.0764649260109
7178.150000000001,284.8184341114787,1719.0817247341047
7178.200000000001,284.81922137913887,1719.0869828978855
7178.25,284.82002784601195,1719.0922394354586
7178.3,284.8208531291155,1719.097494367046
7178.35,284.8216968224303,1719.1027477146263
7178.400000000001,284.8225585010242,1719.1079995016494
7178.450000000001,284.8234377241333,1719.113249752828
7178.5,284.82433403748604,1719.1184984939803
7178.55,284.825246975117,1719.123745751905
7178.6,284.82617606082823,1719.128991554284
7178.650000000001,284.8271208094036,1719.1342359296002
7178.700000000001,284.8280807276372,1719.1394789070694
7178.75,284.8290553152235,1719.144720516578
7178.8,284.83004406553323,1719.1499607886335
7178.85,284.8310464663001,1719.1551997543163
7178.900000000001,284.8320620037761,1719.1604374449914
7178.950000000001,284.83309016151145,1719.1656738923934
7179.0,284.8341304191969,1719.170909128709
7179.05,284.83518225228414,1719.1761431866046
7179.1,284.836245157792,1719.1813760974135
7179.150000000001,284.83731864224274,1719.1866078919775
7179.200000000001,284.83840221016226,1719.1918386014497
7179.25,284.8394953623316,1719.1970682574208
7179.3,284.84059759291836,1719.202296892122
7179.35,284.84170838888616,1719.207524538468
7179.400000000001,284.84282723895484,1719.2127512294296
7179.450000000001,284.8439536307267,1719.2179769982347
7179.5,284.845087069338,1719.223201877058
7179.55,284.8462270663787,1719.2284258977913
7179.6,284.84737312994713,1719.2336490927464
7179.650000000001,284.84852477806095,1719.2388714937058
7179.700000000001,284.84968152903417,1719.2440931326025
7179.75,284.85084289474145,1719.24931404199
7179.8,284.85200837839494,1719.2545342552019
7179.85,284.85317747516035,1719.2597538063123
7179.900000000001,284.85434972800823,1719.2649727262078
7179.950000000001,284.85552470257903,1719.270191044342
7180.0,284.85670196297895,1719.2754087904273
7180.05,284.8578810597987,1719.2806259952788
7180.1,284.8590615280444,1719.2858426909668
7180.150000000001,284.8602428911897,1719.2910589105347
7180.200000000001,284.8614251159201,1719.2962746560129
7180.25,284.86260838432895,1719.30148991429
7180.3,284.863792886317,1719.3067046716408
7180.35,284.86497871814447,1719.3119189208612
7180.400000000001,284.8661658667062,1719.3171326624085
7180.450000000001,284.8673542233573,1719.3223459034648
7180.5,284.86854423129495,1719.327558612428
7180.55,284.86973659038034,1719.3327707394853
7180.6,284.8709319783768,1719.3379822361333
7180.650000000001,284.8721309145639,1719.34319306478
7180.700000000001,284.87333426284044,1719.3484031634089
7180.75,284.87454303706244,1719.3536124591503
7180.8,284.87575835291216,1719.3588208716174
7180.85,284.8769812224899,1719.3640283273191
7180.900000000001,284.8782124522033,1719.3692347668812
7180.950000000001,284.8794526302637,1719.3744401459965
7181.0,284.8807021577068,1719.3796444333202
7181.05,284.88196128855367,1719.3848476077098
7181.1,284.8832301639123,1719.3900496558774
7181.150000000001,284.88450883705264,1719.3952505706648
7181.200000000001,284.8857974105722,1719.4004503414246
7181.25,284.8870961848833,1719.4056489435582
7181.3,284.88840551783585,1719.4108463483203
7181.35,284.889725713614,1719.4160425306159
7181.400000000001,284.8910569705774,1719.4212374726887
7181.450000000001,284.8923993774878,1719.4264311644229
7181.5,284.89375293022994,1719.4316236022053
7181.55,284.89511759222927,1719.436814784708
7181.6,284.89649329292746,1719.4420047130066
7181.650000000001,284.8978799187114,1719.4471933912303
7181.700000000001,284.899277320371,1719.4523808260517
7181.75,284.9006853111263,1719.45756702684
7181.8,284.9021036674157,1719.462752005616
7181.85,284.90353213210085,1719.467935776842
7181.900000000001,284.90497041869696,1719.4731183571334
7181.950000000001,284.9064182154936,1719.4782997649825
7182.0,284.907875189052,1719.4834800205172
7182.05,284.9093409870259,1719.4886591453137
7182.1,284.9108152404297,1719.4938371622409
7182.150000000001,284.9122975654924,1719.499014095339
7182.200000000001,284.9137875652155,1719.5041899697103
7182.25,284.9152852022622,1719.5093647852962
7182.3,284.91679063269527,1719.5145385284443
7182.35,284.9183043224636,1719.5197111636478
7182.400000000001,284.91982680837225,1719.5248826502511
7182.450000000001,284.9213587632601,1719.530052937842
7182.5,284.9229008144479,1719.5352219789738
7182.55,284.9244534417503,1719.540389736358
7182.6,284.92601695578,1719.5455561844415
7182.650000000001,284.92759151857183,1719.5507213080148
7182.700000000001,284.9291771752785,1719.5558851000337
7182.75,284.93077388213857,1719.5610475596945
7182.8,284.93238155712106,1719.566208688901
7182.85,284.93400007959235,1719.5713684923003
7182.900000000001,284.9356292865048,1719.576526977566
7182.950000000001,284.9372689726953,1719.581684155392
7183.0,284.93891889487736,1719.5868400392262
7183.05,284.94057877692364,1719.5919946449108
7183.1,284.9422487086468,1719.5971479626423
7183.150000000001,284.9439289647395,1719.602299969578
7183.200000000001,284.94561981779196,1719.6074506429286
7183.25,284.9473214426651,1719.612599966682
7183.3,284.94903425587444,1719.617747907768
7183.35,284.9507587718867,1719.6228944260768
7183.400000000001,284.9524954466775,1719.6280394854352
7183.450000000001,284.95424465394063,1719.633183055298
7183.5,284.9560066437955,1719.6383251136829
7183.55,284.95778154650543,1719.6434656469519
7183.6,284.95956938816346,1719.64860464875
7183.650000000001,284.96137011179076,1719.6537421185571
7183.700000000001,284.9631835939511,1719.6588780605477
7183.75,284.96500965776943,1719.6640124827006
7183.8,284.9668480828293,1719.6691453961173
7183.85,284.9686986126315,1719.6742768145168
7183.900000000001,284.9705609602451,1719.6794067538476
7183.950000000001,284.97243481266315,1719.6845352319942
7184.0,284.9743198369339,1719.6896622683525
7184.05,284.9762156816181,1719.694787883736
7184.1,284.97812197781917,1719.6999121003093
7184.150000000001,284.98003834047216,1719.7050349415044
7184.200000000001,284.9819643698624,1719.7101564319175
7184.25,284.9838996627102,1719.7152765965366
7184.3,284.98584380885893,1719.7203954609724
7184.35,284.98779638802137,1719.7255130516958
7184.400000000001,284.9897569685758,1719.7306293961178
7184.450000000001,284.9917253864924,1719.7357445029784
7184.5,284.99370161832934,1719.7408583711835
7184.55,284.9956856466673,1719.7459709992236
7184.6,284.99767738710244,1719.751082390308
7184.650000000001,284.9996766722397,1719.7561925535128
7184.700000000001,285.00168326334057,1719.7613015029942
7184.75,285.00369687112556,1719.7664092565442
7184.8,285.005717805259,1719.771515789923
7184.85,285.007746740775,1719.7766210530774
7184.900000000001,285.0097843883975,1719.7817249932077
7184.950000000001,285.01183131355066,1719.7868275674873
7185.0,285.01388789043995,1719.7919287463435
7185.05,285.0159543232912,1719.7970285120307
7185.1,285.0180306843125,1719.8021268560199
7185.150000000001,285.02011694700934,1719.8072237766999
7185.200000000001,285.0222133805513,1719.8123192516687
7185.25,285.02432039935593,1719.8174132482127
7185.3,285.0264383924216,1719.8225057352604
7185.35,285.0285676301456,1719.8275966899491
7185.400000000001,285.03070824680054,1719.832686098897
7185.450000000001,285.03286026006424,1719.8377739568773
7185.5,285.03502359772676,1719.8428602649817
7185.55,285.0371981196962,1719.847945029102
7185.6,285.03938363358077,1719.853028258858
7185.650000000001,285.0415800634974,1719.8581099557416
7185.700000000001,285.0437874213892,1719.8631901150918
7185.75,285.04600573675935,1719.868268731008
7185.8,285.04823499296924,1719.8733458008257
7185.85,285.05047521838964,1719.8784213187198
7185.900000000001,285.0527264284503,1719.8834952797658
7185.950000000001,285.0549885838726,1719.888567682882
7186.0,285.05726157701093,1719.8936385318104
7186.05,285.0595452363908,1719.8987078348212
7186.1,285.06183933768955,1719.9037756039622
7186.150000000001,285.0641436144933,1719.9088418543206
7186.200000000001,285.0664577667542,1719.9139066034438
7186.25,285.0687814669809,1719.9189698709142
7186.3,285.07111438222364,1719.924031676814
7186.35,285.073456169164,1719.9290920420688
7186.400000000001,285.07580646836954,1719.9341509888604
7186.450000000001,285.07816490197513,1719.9392085407924
7186.5,285.080531074433,1719.944264722844
7186.55,285.08290457461834,1719.94931956123
7186.6,285.0852849780611,1719.9543730832468
7186.650000000001,285.08767184884823,1719.9594253171447
7186.700000000001,285.09006474114744,1719.9644762920245
7186.75,285.0924632004265,1719.9695260377548
7186.8,285.0948671370347,1719.974574558694
7186.85,285.09727664653235,1719.9796218462031
7186.900000000001,285.099691833292,1719.9846678909882
7186.950000000001,285.10211271949134,1719.989712689502
7187.0,285.1045394251265,1719.9947562313093
7187.05,285.106972086747,1719.999798504765
7187.1,285.10941078319456,1720.0048395022397
7187.150000000001,285.111855546485,1720.009879219368
7187.200000000001,285.11430634191953,1720.014917656468
7187.25,285.1167630636409,1720.0199548188748
7187.3,285.1192255412618,1720.0249907165023
7187.35,285.1216935508483,1720.0300253630885
7187.400000000001,285.1241668257018,1720.0350587754597
7187.450000000001,285.12664506507286,1720.040090972931
7187.5,285.12912794067574,1720.0451219768593
7187.55,285.1316151014787,1720.0501518103176
7187.6,285.13410617728357,1720.0551804978497
7187.650000000001,285.13660078148513,1720.0602080652818
7187.700000000001,285.1390988226032,1720.065234517816
7187.75,285.1416003528228,1720.0702598505773
7187.8,285.14410542438935,1720.075284058669
7187.85,285.1466140176327,1720.0803071422358
7187.900000000001,285.1491260265533,1720.0853291075018
7187.950000000001,285.151641270589,1720.0903499659746
7188.0,285.154159577294,1720.0953697286532
7188.05,285.15668076409463,1720.10038840731
7188.1,285.1592046177439,1720.1054060159383
7188.150000000001,285.1617309742657,1720.1104225651407
7188.200000000001,285.16425967601873,1720.1154380651312
7188.25,285.16679053650057,1720.1204525282099
7188.3,285.16932332612106,1720.1254659697727
7188.35,285.17185777292053,1720.1304784082758
7188.400000000001,285.1743935692632,1720.1354898647826
7188.450000000001,285.17693037904394,1720.1405003624652
7188.5,285.1794678435125,1720.1455099262073
7188.55,285.1820056102625,1720.150518580571
7188.6,285.1845433241541,1720.1555263504351
7188.650000000001,285.1870806181042,1720.1605332616427
7188.700000000001,285.1896171090685,1720.1655393412864
7188.75,285.19215240030485,1720.17054461756
7188.8,285.19468608245836,1720.1755491196805
7188.85,285.19721773486555,1720.1805528778045
7188.900000000001,285.19974692696496,1720.1855559229332
7188.950000000001,285.20227322124134,1720.1905582867064
7189.0,285.20479617366584,1720.1955600013762
7189.05,285.2073154687143,1720.2005610903082
7189.1,285.2098308509347,1720.205561572755
7189.150000000001,285.21234206372594,1720.2105614681373
7189.200000000001,285.21484882501375,1720.2155607977584
7189.25,285.21735081914284,1720.2205595853827
7189.3,285.21984769944714,1720.2255578570664
7189.35,285.2223390940656,1720.2305556407605
7189.400000000001,285.22482461970816,1720.2355529653487
7189.450000000001,285.2273038821311,1720.2405498606204
7189.5,285.22977651383303,1720.2455463546212
7189.55,285.23224215588107,1720.2505424749236
7189.6,285.23470044107376,1720.2555382498053
7189.650000000001,285.2371510100916,1720.2605337071207
7189.700000000001,285.23959349851197,1720.2655288752067
7189.75,285.24202752848305,1720.270523783474
7189.8,285.24445270652114,1720.2755184625637
